decision,ref,confidence,kind,reason,original,suggested
APPROVE,PS 55:24,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"But you, O God, will bring them down to the pit of destruction; men of blood and deceit shall not reach half their days. But as for me, I will trust in you.","But You, O God, will bring them down to the pit of destruction; men of blood and deceit shall not reach half their days. But as for me, I will trust in You."
,PS 56:13,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Upon me, O God, are your vows; I will render thank offerings to you.","Upon me, O God, are Your vows; I will render thank offerings to you."
APPROVE,PS 56:13,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Upon me, O God, are your vows; I will render thank offerings to you.","Upon me, O God, are Your vows; I will render thank offerings to You."
,PS 56:14,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you have delivered my soul from death; have you not kept my feet from stumbling, that I may walk before God in the light of the living?","For You have delivered my soul from death; have you not kept my feet from stumbling, that I may walk before God in the light of the living?"
APPROVE,PS 56:14,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you have delivered my soul from death; have you not kept my feet from stumbling, that I may walk before God in the light of the living?","For You have delivered my soul from death; have You not kept my feet from stumbling, that I may walk before God in the light of the living?"
,PS 56:2,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"Be gracious to me, O God, for man would swallow me up; all the day long he fights and oppresses me.","Be gracious to me, O God, for man would swallow me up; all the day long He fights and oppresses me."
APPROVE,PS 59:10,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"Because of his strength I will watch for You, for God is my high fortress.","Because of His strength I will watch for You, for God is my high fortress."
APPROVE,PS 59:18,0.92,title,Divine title used as identity ('is my/our/his/their ...').,"O my strength, to you I will sing praises, for God is my high tower, the God of my steadfast love.","O my strength, to You I will sing praises, for God is my High Tower, the God of my steadfast love."
,PS 59:18,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"O my strength, to you I will sing praises, for God is my high tower, the God of my steadfast love.","O my strength, to You I will sing praises, for God is my high tower, the God of my steadfast love."
APPROVE,PS 59:6,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"But you, O LORD God of hosts, God of Israel, awake to punish all the nations; do not be gracious to any treacherous workers of iniquity. Selah.","But You, O LORD God of hosts, God of Israel, awake to punish all the nations; do not be gracious to any treacherous workers of iniquity. Selah."
,PS 59:9,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"But you, O LORD, shall laugh at them; you shall hold all the nations in derision.","But You, O LORD, shall laugh at them; you shall hold all the nations in derision."
APPROVE,PS 59:9,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"But you, O LORD, shall laugh at them; you shall hold all the nations in derision.","But You, O LORD, shall laugh at them; You shall hold all the nations in derision."
,PS 5:13,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you, O LORD, will bless the righteous; you will surround him with favor as with a shield.","For You, O LORD, will bless the righteous; you will surround him with favor as with a shield."
APPROVE,PS 5:13,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you, O LORD, will bless the righteous; you will surround him with favor as with a shield.","For You, O LORD, will bless the righteous; You will surround him with favor as with a shield."
,PS 5:13,0.8,pronoun,Divine pronoun 'him' not capitalized (anchor present in verse).,"For you, O LORD, will bless the righteous; you will surround him with favor as with a shield.","For You, O LORD, will bless the righteous; You will surround Him with favor as with a shield."
,PS 60:12,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Have not you yourself, O God, cast us off, and will you not go forth, O God, with our armies?","Have not You yourself, O God, cast us off, and will you not go forth, O God, with our armies?"
APPROVE,PS 60:12,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Have not you yourself, O God, cast us off, and will you not go forth, O God, with our armies?","Have not You yourself, O God, cast us off, and will You not go forth, O God, with our armies?"
,PS 61:6,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you, O God, have heard my vows; you have given the heritage of those who fear your name.","For You, O God, have heard my vows; you have given the heritage of those who fear your name."
,PS 61:6,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you, O God, have heard my vows; you have given the heritage of those who fear your name.","For You, O God, have heard my vows; You have given the heritage of those who fear your name."
APPROVE,PS 61:6,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"For you, O God, have heard my vows; you have given the heritage of those who fear your name.","For You, O God, have heard my vows; You have given the heritage of those who fear Your name."
,PS 61:8,0.8,pronoun,Divine pronoun 'him' not capitalized (anchor present in verse).,"He shall abide before God forever; appoint lovingkindness and truth, that they may preserve him.","He shall abide before God forever; appoint lovingkindness and truth, that they may preserve Him."
APPROVE,PS 62:2,0.85,title,Salvation used as a title (my/our/his/their Salvation).,Only toward God my soul waits in silence; from Him comes my salvation.,Only toward God my soul waits in silence; from Him comes my Salvation.
,PS 62:3,0.92,title,Divine title used as identity ('is my/our/his/their ...').,"Surely he alone is my rock and my salvation, my high stronghold; I shall not be greatly shaken.","Surely he alone is my Rock and my salvation, my high stronghold; I shall not be greatly shaken."
APPROVE,PS 62:3,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"Surely he alone is my rock and my salvation, my high stronghold; I shall not be greatly shaken.","Surely he alone is my Rock and my Salvation, my high stronghold; I shall not be greatly shaken."
,PS 62:7,0.92,title,Divine title used as identity ('is my/our/his/their ...').,"He only is my rock and my salvation, my high tower; I shall not be shaken.","He only is my Rock and my salvation, my high tower; I shall not be shaken."
,PS 62:7,0.88,title,Divine title used as possessive title ('my/our/his/their ...').,"He only is my rock and my salvation, my high tower; I shall not be shaken.","He only is my Rock and my salvation, my High Tower; I shall not be shaken."
APPROVE,PS 62:7,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"He only is my rock and my salvation, my high tower; I shall not be shaken.","He only is my Rock and my Salvation, my High Tower; I shall not be shaken."
APPROVE,PS 62:8,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"Upon God rests my salvation and my glory; the rock of my strength, my refuge, is in God.","Upon God rests my salvation and my glory; the Rock of my strength, my refuge, is in God."
,PS 62:9,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Trust in Him at all times, O people; pour out your heart before Him; God is a refuge for us. Selah.","Trust in Him at all times, O people; pour out Your heart before Him; God is a refuge for us. Selah."
,PS 63:2,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"O God, you are my God; early will I seek you. My soul thirsts for you, my flesh longs for you, in a dry and weary land without water.","O God, You are my God; early will I seek you. My soul thirsts for you, my flesh longs for you, in a dry and weary land without water."
,PS 63:2,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"O God, you are my God; early will I seek you. My soul thirsts for you, my flesh longs for you, in a dry and weary land without water.","O God, You are my God; early will I seek You. My soul thirsts for you, my flesh longs for you, in a dry and weary land without water."
,PS 63:2,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"O God, you are my God; early will I seek you. My soul thirsts for you, my flesh longs for you, in a dry and weary land without water.","O God, You are my God; early will I seek You. My soul thirsts for You, my flesh longs for you, in a dry and weary land without water."
APPROVE,PS 63:2,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"O God, you are my God; early will I seek you. My soul thirsts for you, my flesh longs for you, in a dry and weary land without water.","O God, You are my God; early will I seek You. My soul thirsts for You, my flesh longs for You, in a dry and weary land without water."
,PS 65:10,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"You visit the earth and water it, you greatly enrich it; the river of God is full of water. You prepare their grain, for so you prepare it.","You visit the earth and water it, You greatly enrich it; the river of God is full of water. You prepare their grain, for so you prepare it."
APPROVE,PS 65:10,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"You visit the earth and water it, you greatly enrich it; the river of God is full of water. You prepare their grain, for so you prepare it.","You visit the earth and water it, You greatly enrich it; the river of God is full of water. You prepare their grain, for so You prepare it."
,PS 65:2,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"To you belongs silence as praise, O God, in Zion, and to you shall the vow be fulfilled.","To You belongs silence as praise, O God, in Zion, and to you shall the vow be fulfilled."
APPROVE,PS 65:2,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"To you belongs silence as praise, O God, in Zion, and to you shall the vow be fulfilled.","To You belongs silence as praise, O God, in Zion, and to You shall the vow be fulfilled."
APPROVE,PS 65:6,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"With awesome deeds in righteousness you answer us, O God of our salvation, the confidence of all the ends of the earth and of the farthest sea.","With awesome deeds in righteousness You answer us, O God of our salvation, the confidence of all the ends of the earth and of the farthest sea."
,PS 65:6,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"With awesome deeds in righteousness you answer us, O God of our salvation, the confidence of all the ends of the earth and of the farthest sea.","With awesome deeds in righteousness you answer us, O God of our Salvation, the confidence of all the ends of the earth and of the farthest sea."
,PS 66:10,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you have tested us, O God; you have refined us as silver is refined.","For You have tested us, O God; you have refined us as silver is refined."
APPROVE,PS 66:10,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you have tested us, O God; you have refined us as silver is refined.","For You have tested us, O God; You have refined us as silver is refined."
,PS 66:16,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Come, hear, all you who fear God, and I will declare what He has done for my soul.","Come, hear, all You who fear God, and I will declare what He has done for my soul."
APPROVE,PS 66:20,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"Blessed be God, who has not turned away my prayer, nor his steadfast love from me.","Blessed be God, who has not turned away my prayer, nor His steadfast love from me."
,PS 67:4,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Let the peoples praise you, O God; let all the peoples praise you.","Let the peoples praise You, O God; let all the peoples praise you."
APPROVE,PS 67:4,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Let the peoples praise you, O God; let all the peoples praise you.","Let the peoples praise You, O God; let all the peoples praise You."
,PS 68:10,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"A rain of generosity you poured out, O God; when your inheritance was weary, you yourself established it.","A rain of generosity You poured out, O God; when your inheritance was weary, you yourself established it."
,PS 68:10,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"A rain of generosity you poured out, O God; when your inheritance was weary, you yourself established it.","A rain of generosity You poured out, O God; when Your inheritance was weary, you yourself established it."
APPROVE,PS 68:10,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"A rain of generosity you poured out, O God; when your inheritance was weary, you yourself established it.","A rain of generosity You poured out, O God; when Your inheritance was weary, You yourself established it."
APPROVE,PS 68:11,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Your living creatures dwelt in it; you prepared in your goodness for the poor, O God.","Your living creatures dwelt in it; You prepared in Your goodness for the poor, O God."
,PS 68:11,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Your living creatures dwelt in it; you prepared in your goodness for the poor, O God.","Your living creatures dwelt in it; You prepared in your goodness for the poor, O God."
,PS 68:17,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Why do you leap, you rugged mountains? This is the mountain God has desired for His dwelling; yes, the LORD will dwell there forever.","Why do You leap, you rugged mountains? This is the mountain God has desired for His dwelling; yes, the LORD will dwell there forever."
,PS 68:17,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Why do you leap, you rugged mountains? This is the mountain God has desired for His dwelling; yes, the LORD will dwell there forever.","Why do You leap, You rugged mountains? This is the mountain God has desired for His dwelling; yes, the LORD will dwell there forever."
,PS 68:19,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"You ascended on high, you led captivity captive; you received gifts among men, even among the rebellious, that the LORD God might dwell there.","You ascended on high, You led captivity captive; you received gifts among men, even among the rebellious, that the LORD God might dwell there."
APPROVE,PS 68:19,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"You ascended on high, you led captivity captive; you received gifts among men, even among the rebellious, that the LORD God might dwell there.","You ascended on high, You led captivity captive; You received gifts among men, even among the rebellious, that the LORD God might dwell there."
,PS 68:20,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"Blessed be the Lord; day by day he bears our burden, the God of our salvation. Selah.","Blessed be the Lord; day by day he bears our burden, the God of our Salvation. Selah."
APPROVE,PS 68:20,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"Blessed be the Lord; day by day he bears our burden, the God of our salvation. Selah.","Blessed be the Lord; day by day He bears our burden, the God of our salvation. Selah."
APPROVE,PS 68:22,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"Surely God will crush the head of his enemies, the hairy crown of him who walks in his guilt.","Surely God will crush the head of His enemies, the hairy crown of him who walks in his guilt."
,PS 68:22,0.8,pronoun,Divine pronoun 'him' not capitalized (anchor present in verse).,"Surely God will crush the head of his enemies, the hairy crown of him who walks in his guilt.","Surely God will crush the head of His enemies, the hairy crown of Him who walks in his guilt."
,PS 68:22,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"Surely God will crush the head of his enemies, the hairy crown of him who walks in his guilt.","Surely God will crush the head of His enemies, the hairy crown of Him who walks in His guilt."
,PS 68:26,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Bless God in the great congregation, the Lord, you who are from the fountain of Israel.","Bless God in the great congregation, the Lord, You who are from the fountain of Israel."
,PS 68:29,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Your God has commanded your strength; strengthen, O God, that which you have wrought for us.","Your God has commanded Your strength; strengthen, O God, that which you have wrought for us."
APPROVE,PS 68:29,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Your God has commanded your strength; strengthen, O God, that which you have wrought for us.","Your God has commanded your strength; strengthen, O God, that which You have wrought for us."
,PS 68:35,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"Ascribe strength to God; his majesty is over Israel, and his power is in the skies.","Ascribe strength to God; His majesty is over Israel, and his power is in the skies."
APPROVE,PS 68:35,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"Ascribe strength to God; his majesty is over Israel, and his power is in the skies.","Ascribe strength to God; His majesty is over Israel, and His power is in the skies."
,PS 68:36,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,Awesome is God from your sanctuaries; the God of Israel is he who gives strength and might to the people. Blessed be God.,Awesome is God from Your sanctuaries; the God of Israel is he who gives strength and might to the people. Blessed be God.
APPROVE,PS 68:36,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,Awesome is God from your sanctuaries; the God of Israel is he who gives strength and might to the people. Blessed be God.,Awesome is God from Your sanctuaries; the God of Israel is He who gives strength and might to the people. Blessed be God.
APPROVE,PS 68:6,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,Father of the fatherless and defender of widows is God in his holy habitation.,Father of the fatherless and defender of widows is God in His holy habitation.
APPROVE,PS 68:7,0.85,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"God makes the solitary to dwell in a house; he brings out prisoners into prosperity, but the rebellious dwell in a parched land.","God makes the solitary to dwell in a house; He brings out prisoners into prosperity, but the rebellious dwell in a parched land."
,PS 69:17,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Answer me, O LORD, for your lovingkindness is good; according to the greatness of your mercies, turn to me.","Answer me, O LORD, for Your lovingkindness is good; according to the greatness of your mercies, turn to me."
APPROVE,PS 69:17,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Answer me, O LORD, for your lovingkindness is good; according to the greatness of your mercies, turn to me.","Answer me, O LORD, for Your lovingkindness is good; according to the greatness of Your mercies, turn to me."
,PS 69:33,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"The humble have seen it and rejoice; you who seek God, let your heart live.","The humble have seen it and rejoice; You who seek God, let your heart live."
,PS 69:33,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"The humble have seen it and rejoice; you who seek God, let your heart live.","The humble have seen it and rejoice; You who seek God, let Your heart live."
APPROVE,PS 69:34,0.8,pronoun,Divine pronoun 'his' not capitalized (anchor present in verse).,"For the LORD hears the needy, and does not despise his prisoners.","For the LORD hears the needy, and does not despise His prisoners."
,PS 69:6,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"O God, you yourself know my foolishness, and my guilt is not hidden from you.","O God, You yourself know my foolishness, and my guilt is not hidden from you."
APPROVE,PS 69:6,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"O God, you yourself know my foolishness, and my guilt is not hidden from you.","O God, You yourself know my foolishness, and my guilt is not hidden from You."
APPROVE,PS 6:4,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"And my soul also is sorely dismayed; but you, O LORD—how long?","And my soul also is sorely dismayed; but You, O LORD-how long?"
,PS 6:9,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Depart from me, all you workers of iniquity, for the LORD has heard the sound of my weeping.","Depart from me, all You workers of iniquity, for the LORD has heard the sound of my weeping."
APPROVE,PS 71:1,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"In you, O LORD, I have taken refuge; let me never be put to shame.","In You, O LORD, I have taken refuge; let me never be put to shame."
,PS 71:11,0.8,pronoun,Divine pronoun 'him' not capitalized (anchor present in verse).,"They say, “God has forsaken him; pursue and seize him, for there is none to deliver.”","They say, “God has forsaken Him; pursue and seize him, for there is none to deliver.”"
,PS 71:11,0.8,pronoun,Divine pronoun 'him' not capitalized (anchor present in verse).,"They say, “God has forsaken him; pursue and seize him, for there is none to deliver.”","They say, “God has forsaken Him; pursue and seize Him, for there is none to deliver.”"
,PS 71:22,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"I also will praise you with the harp for your faithfulness, O my God; I will sing to you with the lyre, O Holy One of Israel.","I also will praise You with the harp for your faithfulness, O my God; I will sing to you with the lyre, O Holy One of Israel."
,PS 71:22,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"I also will praise you with the harp for your faithfulness, O my God; I will sing to you with the lyre, O Holy One of Israel.","I also will praise You with the harp for Your faithfulness, O my God; I will sing to you with the lyre, O Holy One of Israel."
APPROVE,PS 71:22,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"I also will praise you with the harp for your faithfulness, O my God; I will sing to you with the lyre, O Holy One of Israel.","I also will praise You with the harp for Your faithfulness, O my God; I will sing to You with the lyre, O Holy One of Israel."
,PS 71:3,0.88,title,Divine title used as possessive title ('my/our/his/their ...').,"Be to me a rock of habitation, to which I may continually come; you have commanded to save me, for you are my rock and my stronghold.","Be to me a rock of habitation, to which I may continually come; you have commanded to save me, for you are my Rock and my stronghold."
APPROVE,PS 71:3,0.88,title,Divine title used as possessive title ('my/our/his/their ...').,"Be to me a rock of habitation, to which I may continually come; you have commanded to save me, for you are my rock and my stronghold.","Be to me a rock of habitation, to which I may continually come; you have commanded to save me, for you are my Rock and my Stronghold."
APPROVE,PS 71:5,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"For you are my hope, O Lord GOD, my trust from my youth.","For You are my hope, O Lord GOD, my trust from my youth."
,PS 75:2,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"We give thanks to you, O God, we give thanks, for your name is near; they recount your wondrous works.","We give thanks to You, O God, we give thanks, for your name is near; they recount your wondrous works."
,PS 75:2,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"We give thanks to you, O God, we give thanks, for your name is near; they recount your wondrous works.","We give thanks to You, O God, we give thanks, for Your name is near; they recount your wondrous works."
APPROVE,PS 75:2,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"We give thanks to you, O God, we give thanks, for your name is near; they recount your wondrous works.","We give thanks to You, O God, we give thanks, for Your name is near; they recount Your wondrous works."
APPROVE,PS 75:9,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"For in the hand of the LORD there is a cup, and the wine is foaming, full of mixture; and he pours out from it, surely its dregs they shall drain and drink, all the wicked of the earth.","For in the hand of the LORD there is a cup, and the wine is foaming, full of mixture; and He pours out from it, surely its dregs they shall drain and drink, all the wicked of the earth."
,PS 76:12,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,Vow and pay to the LORD your God; let all who are around Him bring tribute to the One to be feared.,Vow and pay to the LORD Your God; let all who are around Him bring tribute to the One to be feared.
APPROVE,PS 76:7,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"At your rebuke, O God of Jacob, both chariot and horse fell into a deep sleep.","At Your rebuke, O God of Jacob, both chariot and horse fell into a deep sleep."
APPROVE,PS 77:14,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"O God, your way is in holiness; who is a great god like our God?","O God, Your way is in holiness; who is a great god like our God?"
,PS 77:15,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,You are the God who works wonders; you have made known among the peoples your mighty power.,You are the God who works wonders; You have made known among the peoples your mighty power.
APPROVE,PS 77:15,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,You are the God who works wonders; you have made known among the peoples your mighty power.,You are the God who works wonders; You have made known among the peoples Your mighty power.
APPROVE,PS 77:2,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"My voice is to God, and I cry; my voice is to God, and he gives ear to me.","My voice is to God, and I cry; my voice is to God, and He gives ear to me."
,PS 78:22,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"Because they did not believe in God, and did not trust in His salvation.","Because they did not believe in God, and did not trust in His salvation."
APPROVE,PS 78:35,0.88,title,Divine title used as possessive title ('my/our/his/their ...').,"And they remembered that God was their rock, and the Most High God their Redeemer.","And they remembered that God was their Rock, and the most high God their Redeemer."
,PS 79:5,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"How long, O LORD, will you be angry forever? Will your jealousy burn like fire?","How long, O LORD, will You be angry forever? Will your jealousy burn like fire?"
APPROVE,PS 79:5,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"How long, O LORD, will you be angry forever? Will your jealousy burn like fire?","How long, O LORD, will You be angry forever? Will Your jealousy burn like fire?"
,PS 79:9,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"Help us, O God of our salvation, for the glory of Your name; and deliver us, and atone for our sins, for Your name’s sake.","Help us, O God of our Salvation, for the glory of Your name; and deliver us, and atone for our sins, for Your name’s sake."
,PS 7:1,0.8,pronoun,Divine pronoun 'he' not capitalized (anchor present in verse).,"A shiggaion of David, which he sang to the LORD concerning the words of Cush, a Benjaminite.","A shiggaion of David, which He sang to the LORD concerning the words of Cush, a Benjaminite."
,PS 80:5,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"O LORD God of hosts, how long will you be angry with the prayer of your people?","O LORD God of hosts, how long will You be angry with the prayer of your people?"
APPROVE,PS 80:5,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"O LORD God of hosts, how long will you be angry with the prayer of your people?","O LORD God of hosts, how long will You be angry with the prayer of Your people?"
,PS 81:11,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"I am the LORD your God, who brought you up out of the land of Egypt; open your mouth wide, and I will fill it.","I am the LORD Your God, who brought you up out of the land of Egypt; open your mouth wide, and I will fill it."
,PS 81:11,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"I am the LORD your God, who brought you up out of the land of Egypt; open your mouth wide, and I will fill it.","I am the LORD Your God, who brought You up out of the land of Egypt; open your mouth wide, and I will fill it."
,PS 81:11,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"I am the LORD your God, who brought you up out of the land of Egypt; open your mouth wide, and I will fill it.","I am the LORD Your God, who brought You up out of the land of Egypt; open Your mouth wide, and I will fill it."
APPROVE,PS 82:8,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"Arise, O God, judge the earth, for you shall inherit all the nations.","Arise, O God, judge the earth, for You shall inherit all the nations."
,PS 83:19,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"And let them know that you, whose name is the LORD, you alone are the Most High over all the earth.","And let them know that You, whose name is the LORD, you alone are the Most High over all the earth."
APPROVE,PS 83:19,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"And let them know that you, whose name is the LORD, you alone are the Most High over all the earth.","And let them know that You, whose name is the LORD, You alone are the Most High over all the earth."
APPROVE,PS 84:11,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,For a day in your courts is better than a thousand elsewhere; I would choose to stand at the threshold in the house of my God rather than dwell in the tents of wickedness.,For a day in Your courts is better than a thousand elsewhere; I would choose to stand at the threshold in the house of my God rather than dwell in the tents of wickedness.
APPROVE,PS 84:2,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"How beloved are your dwelling places, O LORD of hosts.","How beloved are Your dwelling places, O LORD of hosts."
APPROVE,PS 85:10,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"Surely his salvation is near to those who fear him, that glory may dwell in our land.","Surely His salvation is near to those who fear Him, that glory may dwell in our land."
APPROVE,PS 85:5,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Turn us again, O God of our salvation, and put away your indignation toward us.","Turn us again, O God of our salvation, and put away Your indignation toward us."
,PS 85:5,0.85,title,Salvation used as a title (my/our/his/their Salvation).,"Turn us again, O God of our salvation, and put away your indignation toward us.","Turn us again, O God of our Salvation, and put away your indignation toward us."
,PS 85:8,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Show us your mercy, O LORD, and grant us your salvation.","Show us Your mercy, O LORD, and grant us your salvation."
APPROVE,PS 85:8,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Show us your mercy, O LORD, and grant us your salvation.","Show us Your mercy, O LORD, and grant us Your salvation."
,PS 86:10,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,For you are great and work wonders; you alone are God.,For You are great and work wonders; you alone are God.
APPROVE,PS 86:10,0.8,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,For you are great and work wonders; you alone are God.,For You are great and work wonders; You alone are God.
,PS 86:11,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Teach me your way, O LORD; I will walk in your truth. Unite my heart to fear your name.","Teach me Your way, O LORD; I will walk in your truth. Unite my heart to fear your name."
,PS 86:11,0.95,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Teach me your way, O LORD; I will walk in your truth. Unite my heart to fear your name.","Teach me Your way, O LORD; I will walk in Your truth. Unite my heart to fear your name."
APPROVE,PS 86:11,0.8,pronoun,Divine pronoun 'your' not capitalized (anchor present in verse).,"Teach me your way, O LORD; I will walk in your truth. Unite my heart to fear your name.","Teach me Your way, O LORD; I will walk in Your truth. Unite my heart to fear Your name."
APPROVE,PS 86:15,0.95,pronoun,Divine pronoun 'you' not capitalized (anchor present in verse).,"But you, O Lord, are a God merciful and gracious, slow to anger and abundant in steadfast love and truth.","But You, O Lord, are a God merciful and gracious, slow to anger and abundant in steadfast love and truth."
